,연령,광역시도,시_1_군_0,동_1_읍면_0,성별,직업,최종학력,장애판정,가구거주형태,가구월평균소득,여가문화생활_만족도,경제적_만족도,건강상태_만족도,전반적인삶_만족도,년도,온라인_교육_여부,pc_노트북_보유,피처폰_보유,스마트폰_태블릿PC_보유,뉴스_날씨,미디어콘텐츠,SNS,앱 검색 및 설치,형제자매_존재,부모_존재,배우자_존재,동거자녀_존재,y
376,58,전라도,0,0,0,11,2,0,1,6,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
377,58,경기도,1,1,1,4,3,0,3,5,2,2,2,3,2019,0,1,0,1,1,1,0,1,0,0,0,0,4
380,58,경상도,1,1,0,4,3,0,2,6,4,3,4,2,2019,0,1,0,1,1,0,0,1,0,0,1,0,2
381,58,서울,1,1,0,5,3,0,3,6,4,3,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
382,58,전라도,0,0,0,6,2,0,1,5,3,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,1,0,1
383,58,강원도,0,0,1,6,4,0,2,6,3,2,4,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,1
384,58,경상도,1,1,1,3,4,0,2,9,3,4,3,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,5
385,58,부산,1,1,0,11,3,1,2,9,2,2,2,2,2019,0,1,0,1,0,0,0,0,0,0,1,1,1
387,58,대구,1,1,1,4,3,0,1,10,3,2,2,3,2019,0,1,0,1,0,1,0,0,0,0,1,1,1
388,58,서울,1,1,1,4,4,0,3,9,3,3,3,2,2019,0,1,0,1,1,0,1,0,0,0,1,0,1
389,58,서울,1,1,0,5,3,0,3,9,3,2,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,1,1
393,58,경기도,1,0,0,5,2,0,3,11,2,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
395,58,대구,1,1,1,5,3,0,3,10,3,4,3,3,2019,1,1,0,1,1,1,0,1,0,0,1,1,1
396,58,대전,1,1,1,4,3,0,1,9,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
397,58,충청도,1,1,0,11,3,0,1,9,3,3,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,3
398,58,경상도,1,1,1,4,4,0,1,11,2,4,3,4,2019,0,1,0,1,1,1,0,0,0,0,1,1,1
400,58,서울,1,1,0,11,3,0,3,9,3,3,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
401,58,경기도,1,1,0,11,3,0,2,11,3,2,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
402,58,전라도,0,0,1,7,3,0,2,10,3,3,2,2,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
403,58,서울,1,1,0,5,3,0,3,11,3,3,3,3,2019,0,1,0,1,1,0,1,0,0,0,1,1,1
404,58,경기도,1,1,1,2,4,0,2,11,3,2,3,3,2019,0,1,0,1,1,0,1,0,0,0,1,1,1
405,58,전라도,1,1,1,8,3,0,2,9,3,2,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,1,1
407,58,경기도,1,1,1,8,3,0,2,9,3,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
409,58,경기도,1,1,0,4,3,0,2,10,3,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,1
410,58,대전,1,1,0,4,3,0,1,9,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,0,1,1
411,58,경기도,1,0,0,5,3,0,2,9,2,2,3,3,2019,0,1,0,1,0,0,1,1,0,0,1,1,2
412,58,서울,1,1,0,4,4,0,1,11,3,3,2,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,4
413,58,경기도,1,1,1,8,3,0,2,10,3,4,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
414,58,인천,1,1,1,5,3,0,1,11,2,2,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
416,58,서울,1,1,1,5,3,0,2,11,3,2,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,1
418,58,경기도,1,1,1,5,3,0,2,9,2,2,2,2,2019,0,1,0,1,1,0,1,0,0,0,1,1,2
423,58,충청도,1,0,1,5,3,0,3,10,3,3,3,4,2019,0,1,0,1,1,0,0,1,0,0,1,1,4
426,58,서울,1,1,0,11,3,0,1,10,3,2,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,4
428,58,충청도,1,0,0,4,3,0,2,10,2,2,4,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
430,58,인천,1,1,1,5,3,0,1,10,2,2,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
432,58,충청도,1,1,0,11,2,0,1,9,3,4,3,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,1
433,58,서울,1,1,1,1,4,0,3,11,3,3,2,3,2019,0,1,0,1,0,1,0,1,0,0,1,1,5
434,58,경기도,1,1,1,4,3,0,2,10,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,3
435,58,광주,1,1,0,11,3,0,2,10,3,3,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
436,58,서울,1,1,1,4,4,0,1,11,3,3,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
437,58,인천,1,1,0,11,3,0,2,9,3,3,2,2,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
438,58,경상도,1,1,1,4,3,0,1,11,3,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,1
440,58,경기도,1,1,1,3,4,0,3,9,3,2,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,5
441,58,인천,1,1,1,5,3,0,2,9,4,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
442,58,경기도,1,1,1,5,3,0,2,9,2,3,2,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,1
444,58,충청도,1,0,1,4,3,0,2,9,2,2,3,1,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
445,58,경기도,1,1,1,7,4,0,3,11,3,2,3,4,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
446,58,경기도,1,1,1,7,3,0,2,10,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,3
452,59,서울,1,1,0,11,3,0,2,2,2,2,2,2,2019,1,1,0,1,1,1,1,1,0,0,0,0,1
453,59,전라도,0,0,1,6,3,0,1,4,2,2,3,2,2019,0,1,0,1,0,1,0,0,0,1,1,0,2
454,59,전라도,0,0,0,6,3,0,1,4,2,2,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
456,59,전라도,1,0,1,9,3,0,1,4,2,2,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,1,1
457,59,부산,1,1,0,4,2,0,1,4,2,2,3,3,2019,0,1,0,1,0,1,0,0,0,0,1,0,1
458,59,충청도,0,0,0,11,3,0,1,4,3,3,3,3,2019,1,1,0,1,0,0,0,1,0,0,1,1,2
459,59,전라도,0,0,0,4,3,0,1,4,2,2,3,2,2019,1,1,0,1,1,1,1,0,0,0,1,0,1
460,59,대전,1,1,0,11,2,0,2,3,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
461,59,전라도,0,0,0,11,3,0,1,3,2,2,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
462,59,충청도,0,0,1,14,3,0,1,3,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
463,59,서울,1,1,0,4,3,0,1,7,2,2,2,2,2019,0,1,0,1,0,0,0,0,0,0,0,1,1
465,59,경기도,0,0,0,5,3,0,3,8,2,3,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,1,2
467,59,울산,1,1,0,11,2,0,2,7,3,3,3,3,2019,0,1,0,1,0,0,0,1,0,0,1,0,1
469,59,서울,1,1,0,4,3,0,1,8,3,3,3,3,2019,0,1,0,1,1,0,1,0,0,0,1,1,3
470,59,부산,1,1,0,4,3,0,1,7,3,2,2,2,2019,0,1,0,1,1,0,1,0,0,0,1,0,4
471,59,서울,1,1,1,7,3,0,3,7,2,1,3,2,2019,0,1,0,1,1,0,1,0,0,0,1,0,1
472,59,서울,1,1,0,4,3,0,2,8,3,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,2
473,59,서울,1,1,1,5,3,0,1,8,2,2,2,2,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
474,59,경기도,1,1,1,5,3,0,2,7,2,3,2,2,2019,0,1,0,1,1,1,0,1,0,0,0,0,4
477,59,전라도,1,0,1,8,3,0,1,8,3,4,4,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
479,59,전라도,1,1,1,7,3,0,2,8,2,2,2,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
481,59,대구,1,1,0,11,3,0,3,7,4,3,2,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
482,59,서울,1,1,1,4,3,1,2,8,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
483,59,충청도,0,0,1,4,3,0,2,7,3,2,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,3
484,59,서울,1,1,1,7,3,0,3,8,3,3,4,3,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
486,59,경기도,1,0,0,4,3,0,3,8,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
488,59,경기도,1,1,1,1,4,0,3,8,2,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,1
490,59,대구,1,1,1,5,3,0,2,7,3,3,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
491,59,대전,1,1,1,7,2,0,2,7,3,3,3,3,2019,0,1,0,1,0,0,0,1,0,0,1,0,2
492,59,부산,1,1,1,7,3,0,2,7,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
497,59,부산,1,1,0,11,3,0,2,8,3,2,3,2,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
498,59,경기도,1,1,0,4,3,0,2,7,3,3,3,4,2019,1,1,0,1,1,0,1,1,0,0,1,0,5
499,59,서울,1,1,0,11,3,0,2,7,3,4,3,4,2019,0,1,0,1,1,1,1,1,0,0,1,0,1
501,59,전라도,0,0,0,11,3,0,1,5,3,3,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,2
503,59,대구,1,1,0,11,2,0,2,6,2,2,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,0,2
504,59,부산,1,1,1,9,2,0,1,5,2,2,3,3,2019,0,1,0,1,0,1,0,0,0,0,1,0,1
505,59,서울,1,1,1,4,3,0,2,6,3,2,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
506,59,전라도,1,1,1,7,2,0,2,5,2,1,3,3,2019,0,1,0,1,1,0,1,0,0,0,1,0,2
507,59,서울,1,1,0,11,3,0,2,5,2,2,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,1,1
508,59,경기도,1,1,1,5,3,0,3,6,1,2,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
509,59,경기도,1,1,1,4,3,0,3,5,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
510,59,경기도,1,1,0,11,3,0,1,5,3,4,2,4,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
511,59,광주,1,1,1,9,3,0,2,5,3,3,2,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
512,59,전라도,0,0,1,5,3,0,2,5,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
513,59,경기도,1,1,0,4,3,0,3,6,3,3,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,1,5
514,59,경기도,1,1,0,5,3,0,3,6,2,2,2,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,1
515,59,충청도,1,1,1,4,3,0,2,6,2,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
518,59,부산,1,1,1,4,3,0,1,6,3,4,3,2,2019,0,1,0,1,1,0,1,1,0,0,1,0,4
519,59,경상도,1,1,1,4,3,0,2,6,3,3,4,2,2019,0,1,0,1,1,0,1,1,0,0,1,0,4
520,59,충청도,1,1,1,14,3,0,1,5,3,3,3,2,2019,1,1,0,1,1,1,0,1,0,0,1,1,2
521,59,경상도,1,0,1,7,3,0,1,6,3,3,3,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,1
522,59,충청도,1,1,1,5,3,0,1,10,3,3,3,2,2019,1,1,0,1,1,1,1,1,0,0,1,1,1
525,59,충청도,1,1,1,5,3,0,2,9,3,2,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,5
526,59,서울,1,1,1,7,1,1,1,10,3,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,5
527,59,서울,1,1,1,14,3,0,2,9,2,1,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
528,59,부산,1,1,1,4,3,0,1,9,3,3,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
531,59,부산,1,1,1,5,4,0,1,10,2,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,4
533,59,전라도,0,0,1,5,3,0,2,9,3,3,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,2
534,59,경기도,1,1,0,11,3,0,2,11,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
535,59,부산,1,1,0,4,3,0,2,9,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,2
536,59,인천,1,1,0,4,2,0,1,9,3,3,3,3,2019,0,1,0,1,1,1,0,0,0,1,1,0,3
537,59,경기도,1,1,1,4,3,0,1,9,3,2,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
539,59,경기도,1,1,0,5,3,0,1,9,3,3,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
540,59,대구,0,0,1,7,3,0,2,9,2,3,4,4,2019,0,1,0,1,1,1,0,0,0,0,1,1,1
541,59,경기도,1,0,1,5,3,0,1,9,2,2,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
542,59,서울,1,1,0,11,3,0,1,9,3,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
547,59,제주도,1,0,1,4,3,0,1,9,2,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
548,59,울산,1,1,0,11,3,0,2,10,2,3,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
549,59,광주,1,1,1,4,4,0,2,9,4,3,4,4,2019,0,1,0,1,1,1,0,0,0,0,1,1,4
550,59,경상도,1,0,1,7,3,0,2,9,2,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
551,59,서울,1,1,1,4,4,0,3,11,2,3,3,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,3
552,59,부산,1,1,1,7,3,0,1,9,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
554,59,경상도,1,1,1,7,3,0,2,10,3,3,3,2,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
556,59,경상도,1,1,0,5,3,0,2,10,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
557,59,울산,1,1,1,7,3,0,2,10,3,3,3,2,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
558,59,경기도,1,1,1,2,4,0,2,9,2,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,1
564,59,서울,1,1,1,4,3,0,3,10,2,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,5
565,59,대구,1,1,1,5,4,0,2,9,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
566,59,충청도,1,0,1,5,4,0,2,9,3,3,3,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
570,59,경상도,1,1,1,3,4,0,2,9,2,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
572,59,대구,1,1,1,5,2,0,1,6,3,2,4,4,2019,0,1,0,0,0,0,0,0,0,0,1,0,1
573,59,대구,1,1,0,11,3,0,3,3,3,2,3,3,2019,0,1,0,0,0,0,0,0,0,0,1,1,1
574,59,경기도,1,0,1,14,3,1,3,4,2,2,3,2,2019,0,0,0,0,0,0,0,1,0,0,0,0,1
575,59,충청도,0,0,1,6,2,0,1,6,2,2,3,2,2019,0,0,0,0,0,0,0,0,0,0,1,0,1
577,59,전라도,0,0,1,6,2,0,1,9,3,2,3,3,2019,0,1,1,0,0,0,0,0,0,0,1,1,1
578,59,경상도,1,0,0,4,2,0,1,6,3,3,3,3,2019,0,0,0,0,0,0,0,0,0,0,1,0,2
579,59,충청도,1,1,1,9,2,0,1,6,2,2,2,2,2019,0,0,1,0,0,0,0,0,0,0,1,0,1
580,59,경상도,1,1,1,6,2,0,1,5,2,2,3,1,2019,0,0,1,0,0,0,0,0,0,1,0,0,2
581,59,경상도,1,0,0,4,3,1,1,3,2,2,2,2,2019,0,0,0,0,0,0,0,0,0,0,0,1,1
583,60,충청도,0,0,0,11,2,0,1,2,3,3,2,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
586,60,충청도,0,0,0,5,2,0,1,3,2,2,3,2,2019,0,1,0,1,0,0,0,0,0,0,0,0,2
588,60,부산,1,1,0,9,3,0,3,3,2,2,3,3,2019,0,1,0,1,0,1,0,0,0,0,1,0,2
589,60,경상도,1,1,0,11,3,0,2,4,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
591,60,경상도,1,1,0,11,2,0,1,4,3,3,2,3,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
592,60,전라도,0,0,0,6,2,0,1,3,2,2,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,2
593,60,부산,1,1,1,7,2,0,2,7,3,3,3,3,2019,0,1,0,1,1,0,0,0,0,0,1,1,1
594,60,경상도,1,0,1,4,3,0,4,8,2,3,3,4,2019,0,1,0,1,1,1,0,0,0,0,1,0,2
596,60,경기도,1,1,0,5,2,0,1,8,2,1,4,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
597,60,충청도,0,0,0,4,3,0,1,7,2,2,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
601,60,서울,1,1,0,4,3,1,4,7,3,2,3,2,2019,1,1,0,1,1,0,0,1,0,0,1,1,1
604,60,광주,1,1,0,4,3,0,2,8,3,3,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
608,60,서울,1,1,0,4,4,1,1,8,3,3,2,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
609,60,충청도,1,1,0,11,3,0,2,7,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
610,60,경기도,1,1,1,4,3,0,1,8,3,2,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
612,60,경상도,1,0,0,5,2,0,1,8,3,2,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,4
613,60,서울,1,1,1,5,3,0,3,7,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
616,60,부산,1,1,1,14,3,0,2,8,3,3,3,4,2019,1,1,0,1,1,1,0,1,0,0,1,1,5
618,60,경상도,0,0,1,4,2,0,1,6,2,2,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
620,60,전라도,0,0,1,6,3,0,1,6,2,3,2,4,2019,0,1,0,1,0,0,0,0,0,0,1,1,1
622,60,광주,1,1,0,11,2,0,2,5,3,3,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
623,60,경기도,1,1,1,4,2,0,2,6,3,2,2,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,4
624,60,경기도,1,1,0,11,3,0,2,5,3,2,2,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
625,60,경기도,1,1,1,4,3,0,3,6,3,4,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
627,60,부산,1,1,0,4,2,0,2,6,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
628,60,서울,1,1,1,7,2,0,3,6,3,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,1,0,1
629,60,서울,1,1,0,11,3,0,2,6,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
631,60,서울,1,1,1,4,3,0,3,6,3,4,4,4,2019,0,1,0,1,1,0,0,1,0,0,1,0,5
632,60,경상도,1,1,0,4,2,0,1,5,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
634,60,경상도,1,0,0,4,2,0,1,5,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,4
635,60,부산,1,1,1,5,3,0,1,5,3,4,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,1
637,60,대구,1,1,1,5,3,0,2,6,3,2,3,3,2019,1,1,0,1,1,1,0,1,0,0,1,1,3
638,60,서울,1,1,1,4,4,0,2,5,3,2,2,2,2019,1,1,0,1,1,1,1,1,0,0,1,1,3
640,60,경기도,1,1,0,4,3,0,2,9,3,3,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,1,2
641,60,대구,1,1,1,7,3,0,1,10,3,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
642,60,서울,1,1,0,4,2,0,1,9,4,3,3,3,2019,0,1,0,1,1,0,0,0,0,0,1,1,1
644,60,대전,1,1,0,11,4,0,1,10,2,1,2,2,2019,0,1,0,1,0,1,1,1,0,0,1,1,1
645,60,광주,1,1,1,4,4,0,2,11,3,4,4,4,2019,0,1,0,1,1,1,0,0,0,0,1,1,2
646,60,경기도,1,1,0,11,3,0,3,9,2,2,3,3,2019,0,1,0,1,1,0,0,0,0,0,1,1,1
648,60,서울,1,1,0,11,3,0,2,9,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
649,60,광주,1,1,0,4,3,0,2,9,2,2,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,2
650,60,서울,1,1,1,4,3,0,3,10,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
651,60,전라도,1,1,1,5,2,0,1,9,2,2,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
652,60,대구,1,1,1,4,4,0,1,11,3,3,2,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,1
653,60,서울,1,1,1,5,4,0,2,9,2,3,2,2,2019,0,1,0,1,1,1,0,0,0,0,1,1,1
654,60,인천,1,1,0,11,3,0,2,11,2,2,2,2,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
655,60,경상도,1,1,1,5,3,0,2,9,3,2,3,2,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
659,60,경기도,1,1,0,4,3,0,2,10,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,0,1,2
661,60,인천,1,1,0,5,3,0,2,11,3,3,3,4,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
662,60,서울,1,1,1,4,3,0,1,9,3,4,3,4,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
663,60,서울,1,1,1,4,4,0,3,11,2,3,3,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
664,60,경기도,1,1,1,1,3,0,2,9,3,4,3,4,2019,0,1,0,1,1,0,1,1,0,0,1,1,5
665,60,경기도,1,1,1,4,2,0,2,4,2,1,4,4,2019,0,0,0,0,0,0,0,0,0,0,1,0,1
667,60,대전,1,1,1,9,2,0,2,5,3,3,3,4,2019,0,0,1,0,0,0,0,0,0,0,1,0,2
668,60,부산,1,1,0,11,2,0,1,5,3,3,4,3,2019,0,0,1,0,0,0,0,0,0,0,1,0,1
669,60,부산,1,1,0,4,3,0,3,5,3,2,3,3,2019,0,1,1,0,0,0,0,0,0,0,1,0,2
670,60,충청도,1,1,1,4,2,0,1,4,2,2,3,3,2019,0,0,1,0,0,0,0,0,0,0,1,0,1
672,61,전라도,1,1,1,14,2,0,1,2,2,1,2,3,2019,0,1,0,1,1,1,0,0,0,0,0,0,2
673,61,대전,1,1,0,11,3,0,1,1,3,3,4,3,2019,0,1,0,1,1,1,1,1,0,0,0,0,1
677,61,전라도,0,0,1,6,3,0,1,4,3,2,3,4,2019,0,1,0,1,1,0,0,1,0,0,1,0,2
678,61,광주,1,1,1,5,2,0,1,4,2,2,3,3,2019,0,1,0,1,0,0,0,1,0,0,1,0,1
680,61,대전,1,1,1,7,3,0,2,4,3,4,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
682,61,서울,1,1,0,4,2,0,2,8,3,2,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
684,61,울산,1,1,0,11,2,0,2,7,3,3,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
685,61,서울,1,1,0,5,3,0,3,7,2,2,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
688,61,경상도,1,0,1,6,1,0,1,8,2,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
692,61,경상도,1,0,0,11,1,0,2,8,2,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,5
695,61,경기도,1,1,0,4,3,0,3,8,2,3,2,3,2019,0,1,0,1,1,0,0,1,1,0,1,0,1
696,61,서울,1,1,0,5,3,0,3,7,2,3,3,2,2019,1,1,0,1,1,0,0,1,0,0,1,1,1
699,61,서울,1,1,0,11,3,0,2,7,3,2,3,2,2019,0,1,0,1,1,0,1,1,0,0,1,0,3
700,61,전라도,1,0,1,7,3,0,1,7,4,4,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
702,61,서울,1,1,1,7,3,0,2,7,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
703,61,경기도,1,1,1,4,3,0,2,8,3,2,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,1
704,61,경상도,1,1,1,4,3,0,1,7,3,3,3,4,2019,0,1,0,1,1,1,1,1,0,0,0,0,1
705,61,충청도,0,0,1,5,3,0,1,7,4,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,4
706,61,전라도,0,0,0,5,1,0,1,8,3,2,3,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
707,61,강원도,1,1,0,11,2,0,2,8,3,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,2
710,61,서울,1,1,1,9,3,0,2,6,3,2,4,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
711,61,경기도,1,0,0,5,3,0,3,5,2,3,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,2
712,61,서울,1,1,1,4,3,0,2,5,3,3,3,3,2019,0,1,0,1,1,0,1,0,0,0,1,0,1
713,61,부산,1,1,1,4,3,0,2,6,3,3,3,4,2019,0,1,0,1,1,0,1,1,0,0,1,0,2
714,61,서울,1,1,0,4,3,0,2,6,2,3,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,0,2
715,61,서울,1,1,0,11,3,0,1,6,3,2,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
716,61,충청도,0,0,0,11,2,0,1,6,3,3,3,3,2019,0,1,0,1,0,0,1,1,0,0,1,1,1
718,61,경기도,1,0,0,5,2,0,1,6,2,2,2,2,2019,1,1,0,1,1,1,1,1,0,0,1,0,2
719,61,경상도,1,1,1,8,4,0,1,5,3,4,3,3,2019,0,1,0,1,1,0,1,1,0,0,0,0,1
720,61,전라도,1,0,0,6,2,0,1,5,2,2,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,2
721,61,부산,1,1,0,11,2,0,2,6,2,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
724,61,경기도,1,1,0,11,2,0,2,5,3,3,3,2,2019,1,1,0,1,1,1,1,1,0,0,1,0,1
725,61,강원도,1,1,1,7,4,0,2,10,2,1,2,1,2019,1,1,0,1,1,1,1,1,0,0,1,0,1
