,연령,광역시도,시_1_군_0,동_1_읍면_0,성별,직업,최종학력,장애판정,가구거주형태,가구월평균소득,여가문화생활_만족도,경제적_만족도,건강상태_만족도,전반적인삶_만족도,년도,온라인_교육_여부,pc_노트북_보유,피처폰_보유,스마트폰_태블릿PC_보유,뉴스_날씨,미디어콘텐츠,SNS,앱 검색 및 설치,형제자매_존재,부모_존재,배우자_존재,동거자녀_존재,y
4951,64,9,1,0,1,14,3,0,3,3,2,3,2,3,2019,0,0,0,1,0,1,0,0,0,0,0,0,2
4952,64,15,0,0,0,6,2,0,1,4,2,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,2
4953,64,9,1,0,0,14,3,0,1,3,2,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,0,0,2
4954,64,16,1,1,0,11,2,0,2,4,3,2,2,3,2019,0,0,0,1,1,0,0,1,0,0,1,0,4
4955,64,1,1,1,0,4,3,0,2,4,3,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,0,0,2
4956,64,12,0,0,1,14,3,0,1,3,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
4957,64,13,0,0,1,6,1,0,1,3,3,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,1
4958,64,9,1,1,0,11,3,0,2,6,2,2,2,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,3
4959,64,15,1,0,0,11,2,0,1,7,3,4,4,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,4
4960,64,14,0,0,0,6,2,0,1,7,3,3,2,3,2019,0,1,0,1,0,1,0,0,0,0,1,1,1
4961,64,3,1,1,1,5,3,0,2,8,3,2,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,4
4962,64,5,1,1,1,5,3,0,2,7,3,2,3,4,2019,0,0,0,1,1,1,0,1,0,0,1,0,3
4963,64,1,1,1,0,4,4,0,2,8,3,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,2
4964,64,16,1,0,0,11,2,0,2,7,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,2
4965,64,2,1,1,1,8,3,0,1,8,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
4966,64,11,1,1,0,11,3,0,1,8,2,2,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
4967,64,1,1,1,0,11,2,0,2,8,2,2,2,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,4
4968,64,1,1,1,1,1,3,0,2,7,2,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,4
4969,64,11,0,0,1,4,2,0,1,6,2,2,3,2,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
4970,64,7,1,1,0,11,1,0,2,5,3,3,3,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
4971,64,2,1,1,0,5,2,0,1,6,3,3,4,4,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
4972,64,11,0,0,1,6,2,0,1,5,3,3,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,0,3
4973,64,2,1,1,1,7,3,0,3,5,3,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,2
4974,64,9,1,1,0,11,3,0,3,5,3,3,3,3,2019,1,0,0,1,1,1,0,0,0,0,1,0,2
4975,64,12,0,0,0,11,2,0,1,6,3,3,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
4976,64,1,1,1,0,11,2,0,3,5,3,4,4,3,2019,0,0,0,1,1,0,1,1,0,0,1,0,1
4977,64,14,0,0,0,6,2,0,1,6,3,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
4978,64,1,1,1,1,9,1,0,2,6,2,2,2,2,2019,0,1,0,1,0,0,0,1,0,0,1,1,1
4979,64,2,1,1,0,4,3,0,2,6,3,2,3,2,2019,0,1,0,1,1,1,1,0,0,0,1,0,5
4980,64,14,1,1,0,11,3,0,2,5,3,3,3,3,2019,0,0,0,1,1,1,0,1,0,0,1,0,4
4981,64,15,1,1,0,4,3,0,2,6,3,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,4
4982,64,9,1,1,1,4,1,0,3,5,2,2,2,3,2019,0,0,0,1,1,1,1,1,0,0,1,0,2
4983,64,9,1,1,1,3,4,0,2,6,2,2,3,2,2019,1,1,0,1,1,1,0,1,0,0,1,0,2
4984,64,1,1,1,0,11,3,0,2,6,3,3,3,3,2019,1,1,0,1,1,1,0,0,0,0,1,0,2
4985,64,1,1,1,0,11,3,0,1,6,3,3,2,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
4986,64,1,1,1,1,14,3,0,1,5,3,3,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,0,5
4987,64,1,1,1,1,4,3,0,2,5,3,3,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,4
4988,64,16,1,1,1,4,3,0,2,5,2,1,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
4989,64,12,1,1,1,5,3,0,2,5,3,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
4990,64,1,1,1,0,11,3,0,1,10,2,2,2,3,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
4991,64,9,1,1,1,4,3,0,2,10,3,2,4,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
4992,64,9,1,1,0,11,3,0,1,11,2,2,3,2,2019,0,1,0,1,0,1,0,1,0,0,1,1,2
4993,64,16,1,0,1,6,3,0,2,9,3,3,2,3,2019,0,0,0,1,1,1,1,1,0,0,1,1,2
4994,64,9,1,1,1,5,3,0,3,9,2,1,3,2,2019,0,1,0,1,0,1,1,0,0,0,1,1,2
4995,64,9,1,1,0,9,3,0,2,9,3,4,2,3,2019,1,1,0,1,1,0,1,1,0,0,1,1,1
4996,64,9,1,1,1,5,4,0,2,9,2,3,3,3,2019,1,1,0,1,0,1,1,0,0,0,1,1,1
4997,64,9,1,1,1,5,3,0,2,10,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,5
4998,64,1,1,1,1,4,3,1,2,10,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,4
4999,64,1,1,1,1,5,3,0,1,9,4,3,3,2,2019,1,1,0,1,1,1,0,1,0,0,1,1,5
5000,64,1,1,1,1,3,4,0,3,11,4,3,4,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,5
5001,64,9,1,1,0,5,3,0,2,9,3,3,2,3,2019,0,0,0,0,0,0,0,0,0,0,1,0,2
5002,64,3,1,1,1,5,3,0,1,9,3,3,3,2,2019,0,1,1,0,0,0,0,0,0,0,1,0,1
5003,64,11,1,1,1,14,3,0,2,9,3,2,2,2,2019,0,1,1,0,0,0,0,1,0,0,1,1,1
5004,64,12,0,0,1,5,3,0,1,5,2,2,3,2,2019,0,0,0,0,0,0,0,0,0,0,1,0,2
5005,65,14,1,1,0,11,2,0,2,2,3,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,2
5006,65,9,1,1,1,14,4,0,2,2,2,2,3,2,2019,0,1,0,1,1,1,0,0,0,0,0,0,2
5007,65,6,1,1,0,11,3,0,1,3,2,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
5008,65,11,1,1,0,11,3,0,1,3,2,2,3,3,2019,0,0,0,1,0,1,1,0,0,0,1,0,2
5009,65,14,0,0,0,6,2,0,2,4,3,3,3,4,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
5010,65,1,1,1,1,14,3,0,2,3,2,2,3,3,2019,0,0,0,1,1,1,0,1,0,0,1,0,2
5011,65,2,1,1,1,5,2,0,1,4,3,3,3,3,2019,0,0,0,1,1,0,1,1,0,0,0,0,4
5012,65,11,0,0,1,6,3,0,1,3,3,2,2,3,2019,0,0,0,1,1,0,0,1,0,0,1,0,1
5013,65,2,1,1,1,9,3,0,2,4,3,2,2,1,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
5014,65,11,0,0,0,11,1,0,1,5,3,4,3,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5015,65,15,0,0,1,5,3,0,1,8,3,2,3,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5016,65,15,0,0,0,11,3,0,1,7,2,3,3,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5017,65,9,1,1,0,4,3,0,2,8,2,1,2,2,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
5018,65,9,1,0,0,11,3,0,2,7,3,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,3
5019,65,9,1,1,1,4,3,0,1,7,3,4,4,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
5020,65,1,1,1,0,11,3,0,1,7,2,3,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
5021,65,1,1,1,1,4,3,0,2,8,3,3,4,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
5022,65,15,1,1,1,4,3,0,2,8,3,3,2,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
5023,65,9,1,1,0,4,3,0,2,7,1,2,2,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
5024,65,12,0,0,0,6,2,0,1,6,3,3,3,3,2019,0,0,0,1,1,0,1,0,0,0,1,0,2
5025,65,9,1,1,1,7,2,0,3,5,2,2,2,2,2019,0,1,0,1,0,0,0,0,0,0,1,0,2
5026,65,11,1,0,1,4,3,1,2,6,3,2,2,2,2019,0,0,0,1,1,0,0,1,0,0,1,0,3
5027,65,1,1,1,0,11,3,0,1,6,3,2,1,2,2019,0,1,0,1,0,1,0,0,0,0,1,0,2
5028,65,11,0,0,1,6,2,0,1,5,2,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,3
5029,65,1,1,1,1,5,2,0,2,6,3,3,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,0,5
5030,65,4,1,1,0,11,2,0,2,6,3,2,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,0,2
5031,65,2,1,1,1,7,3,0,1,5,3,3,2,4,2019,0,1,0,1,1,0,0,1,0,0,1,0,2
5032,65,16,1,1,1,9,2,0,2,6,3,3,4,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
5033,65,12,1,1,1,4,2,0,2,6,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
5034,65,6,1,1,0,11,3,0,1,9,3,4,4,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,4
5035,65,4,1,1,0,5,2,0,2,9,2,2,3,2,2019,0,1,0,1,0,0,0,0,0,0,1,1,2
5036,65,1,1,1,0,4,3,0,3,9,3,2,3,2,2019,0,1,0,1,0,0,0,0,0,0,1,1,2
5037,65,11,0,0,0,11,2,0,1,9,2,2,2,3,2019,0,1,0,1,0,1,0,0,0,0,1,1,4
5038,65,10,1,1,0,4,3,0,2,9,3,4,4,4,2019,0,1,0,1,0,0,0,0,0,0,1,1,2
5039,65,4,1,1,1,5,3,0,2,9,3,4,3,4,2019,0,1,0,1,1,1,1,0,0,0,1,1,2
5040,65,1,1,1,0,4,3,0,3,10,2,2,3,2,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
5041,65,5,1,1,0,11,2,0,1,9,3,3,2,3,2019,0,1,0,1,0,1,0,0,0,0,1,1,1
5042,65,10,1,1,0,4,3,0,1,9,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,2
5043,65,1,1,1,1,5,2,0,2,9,3,4,3,4,2019,0,1,0,1,1,0,0,0,0,0,1,1,3
5044,65,2,1,1,1,8,3,0,1,9,3,2,3,3,2019,1,1,0,1,1,0,0,0,0,0,1,1,3
5045,65,1,1,1,1,14,3,0,1,9,3,3,3,3,2019,0,1,0,1,1,0,1,0,0,0,1,0,1
5046,65,15,1,1,1,14,4,0,2,9,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,4
5047,65,1,1,1,1,5,3,0,3,9,3,3,3,4,2019,0,1,0,1,1,0,1,1,0,0,1,0,5
5048,65,1,1,1,0,11,3,0,2,10,2,2,2,2,2019,1,1,0,1,1,0,0,1,0,0,1,1,1
5049,65,9,1,0,0,11,3,0,3,9,3,3,2,3,2019,0,0,0,1,0,0,0,1,0,0,1,0,2
5050,65,10,0,0,1,6,1,0,1,2,3,3,3,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1
5051,65,15,1,0,0,4,3,0,1,9,2,2,2,2,2019,0,0,0,0,0,0,0,0,0,0,1,0,3
5052,65,15,1,1,1,7,4,0,2,5,3,3,3,3,2019,0,1,0,0,0,0,0,0,0,0,1,0,3
5053,66,1,1,1,0,11,3,0,1,2,3,3,3,3,2019,0,1,0,1,0,0,0,0,0,0,0,0,2
5054,66,2,1,1,1,9,2,0,1,4,2,2,3,2,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
5055,66,9,1,1,0,11,1,0,3,4,3,2,3,3,2019,0,1,0,1,1,0,0,0,0,1,1,1,2
5056,66,3,1,1,0,4,2,0,1,4,2,2,3,2,2019,0,0,0,1,1,1,0,1,0,0,0,0,2
5057,66,9,1,1,0,11,1,0,3,3,3,2,2,2,2019,0,0,0,1,0,1,0,1,0,0,0,0,2
5058,66,2,1,1,0,11,2,0,2,6,3,3,3,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
5059,66,9,1,1,1,8,3,0,2,6,3,2,2,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
5060,66,3,1,1,0,4,2,0,2,7,2,3,4,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,3
5061,66,16,1,1,0,11,2,0,2,7,3,3,3,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5062,66,1,1,1,0,11,2,0,2,8,2,2,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,1,1
5063,66,16,1,0,1,4,2,0,2,7,2,2,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
5064,66,9,1,0,1,4,3,1,1,7,2,2,2,2,2019,0,0,0,1,1,0,0,1,0,0,1,0,2
5065,66,14,1,0,0,11,2,0,1,5,3,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,3
5066,66,5,1,1,1,9,3,0,1,6,3,3,3,4,2019,0,1,0,1,1,0,0,0,0,1,1,0,5
5067,66,15,0,0,1,6,2,0,1,5,2,2,3,2,2019,0,0,0,1,1,0,0,0,0,0,1,0,2
5068,66,6,1,1,0,7,3,0,2,6,3,4,3,4,2019,0,0,0,1,1,0,0,0,0,0,1,0,2
5069,66,1,1,1,0,5,3,0,1,5,3,2,2,2,2019,0,1,0,1,1,1,0,0,0,0,1,1,1
5070,66,1,1,1,1,5,3,0,2,5,3,3,3,3,2019,0,0,0,1,1,1,1,1,0,0,1,0,1
5071,66,11,1,0,1,6,2,0,1,5,3,2,3,3,2019,1,1,0,1,1,1,0,1,0,0,1,0,4
5072,66,2,1,1,0,4,2,0,2,9,3,3,2,3,2019,0,0,0,1,1,1,0,0,0,0,1,1,2
5073,66,4,1,1,0,11,2,0,1,9,3,2,2,2,2019,0,0,0,1,1,0,0,1,0,0,1,0,2
5074,66,1,1,1,0,4,3,0,1,9,2,3,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
5075,66,1,1,1,1,4,3,0,1,10,3,2,3,2,2019,0,1,0,1,1,0,1,0,0,1,1,1,2
5076,66,6,1,1,1,14,2,0,1,10,3,3,3,3,2019,1,1,0,1,1,1,1,0,0,1,1,1,1
5077,66,9,1,1,1,8,2,0,2,8,3,2,2,3,2019,0,1,0,0,0,0,0,0,0,0,1,0,2
5078,66,3,1,1,1,5,3,0,3,6,3,3,2,2,2019,0,0,0,0,0,0,0,0,0,0,1,0,3
5079,67,1,1,1,0,11,3,0,2,1,3,3,3,2,2019,0,0,0,1,1,1,1,0,0,0,1,1,1
5080,67,6,1,1,0,11,1,0,1,2,1,3,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,2
5081,67,10,1,1,1,14,3,0,2,2,3,2,3,2,2019,1,1,0,1,1,1,1,1,0,0,0,0,5
5082,67,12,0,0,0,6,2,0,1,3,2,2,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,2
5083,67,13,1,1,1,14,1,0,2,3,1,1,3,3,2019,0,0,0,1,1,0,0,0,0,0,0,0,2
5084,67,14,0,0,0,6,1,0,1,3,2,2,2,2,2019,0,1,0,1,1,1,1,0,0,0,1,0,1
5085,67,2,1,1,1,9,2,0,1,4,2,2,3,3,2019,0,0,0,1,1,0,0,1,0,0,1,0,1
5086,67,16,1,1,1,4,3,0,2,4,2,2,3,3,2019,0,0,0,1,1,0,1,1,0,0,1,0,2
5087,67,14,0,0,1,5,2,0,1,4,2,2,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
5088,67,14,1,1,0,11,2,0,2,4,3,3,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,0,4
5089,67,9,1,1,0,11,2,0,2,6,4,4,3,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,4
5090,67,9,1,1,1,9,3,0,3,7,2,2,2,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5091,67,13,1,1,1,4,3,0,2,8,3,2,3,3,2019,0,1,0,1,0,0,0,1,0,0,1,0,2
5092,67,4,1,1,0,11,2,0,2,7,3,2,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,2
5093,67,12,0,0,1,4,3,0,1,6,2,2,3,2,2019,0,0,0,1,1,0,0,0,0,0,1,0,2
5094,67,1,1,1,0,11,3,0,2,6,3,2,3,4,2019,0,0,0,1,1,0,0,1,0,0,1,0,1
5095,67,2,1,1,0,11,2,0,2,5,3,3,3,4,2019,0,0,0,1,0,0,0,1,0,0,1,0,2
5096,67,11,0,0,0,5,3,0,1,5,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
5097,67,9,1,1,0,11,2,0,2,10,3,2,2,3,2019,0,0,0,1,0,0,0,0,0,0,1,1,4
5098,67,15,1,1,1,5,3,0,1,9,3,3,4,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
5099,67,9,1,1,1,8,3,0,2,10,2,3,2,3,2019,0,0,0,1,1,0,0,1,0,0,1,1,2
5100,67,1,1,1,0,11,2,0,1,9,2,2,2,3,2019,0,1,0,1,1,0,0,0,0,0,1,0,3
5101,67,1,1,1,0,11,2,0,1,10,2,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
5102,67,9,1,1,0,11,2,0,3,10,3,2,3,3,2019,0,1,0,1,1,0,0,0,0,0,1,1,2
5103,67,4,1,1,1,8,3,0,2,10,3,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
5104,67,9,1,0,1,4,2,0,1,11,3,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
5105,67,9,1,1,1,4,3,0,2,11,3,3,2,2,2019,0,1,0,1,1,1,1,0,0,0,1,1,3
5106,67,9,1,1,1,7,3,0,2,11,2,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
5107,67,9,1,1,1,5,3,0,2,11,2,3,2,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
5108,67,15,0,0,0,6,1,0,1,4,3,3,3,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,2
5109,67,16,1,0,0,11,1,0,1,3,2,2,3,2,2019,0,0,0,0,0,0,0,0,0,0,1,0,1
5110,68,9,1,1,0,11,2,0,1,4,3,2,2,2,2019,0,1,0,1,0,0,0,0,0,0,1,0,2
5111,68,9,1,0,1,14,2,0,1,3,3,2,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,2
5112,68,9,1,1,0,11,3,0,2,4,2,3,2,3,2019,0,0,0,1,1,0,0,0,0,0,0,0,1
5113,68,9,1,1,0,11,2,0,2,4,3,2,2,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5114,68,7,1,1,1,7,2,0,2,4,3,1,2,3,2019,0,0,0,1,1,1,0,0,0,0,1,0,3
5115,68,15,1,1,0,14,1,0,2,3,2,2,2,3,2019,0,1,0,1,1,1,0,0,1,0,0,0,2
5116,68,6,1,1,0,11,3,0,2,3,3,3,3,3,2019,0,0,0,1,1,0,0,1,0,0,1,0,2
5117,68,14,0,0,1,6,1,0,1,4,3,3,3,2,2019,0,0,0,1,1,0,0,1,0,0,1,0,1
5118,68,9,1,1,0,11,3,0,3,4,2,3,2,3,2019,1,1,0,1,1,1,1,0,0,0,1,0,2
5119,68,1,1,1,1,14,3,0,2,4,4,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,2
5120,68,3,1,1,0,11,2,0,1,6,3,3,2,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
5121,68,7,1,1,1,5,3,0,2,7,3,3,3,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
5122,68,3,1,1,0,11,3,0,1,5,3,3,2,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5123,68,13,0,0,1,5,2,0,1,6,2,3,2,2,2019,1,1,0,1,1,1,1,1,0,0,1,0,4
5124,68,9,1,0,0,4,3,0,2,9,3,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
5125,68,9,1,1,0,9,2,0,2,10,2,3,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,2
5126,68,9,1,1,0,11,2,0,2,10,3,3,2,3,2019,1,1,0,1,1,1,0,1,0,0,1,0,1
5127,68,1,1,1,1,5,3,0,3,10,2,2,2,2,2019,0,0,0,0,0,0,0,1,0,0,1,0,4
5128,68,11,1,1,0,5,3,0,1,5,3,2,3,3,2019,0,0,1,0,0,0,0,0,0,0,1,0,2
5129,69,14,0,0,1,5,1,0,1,2,2,1,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
5130,69,9,1,1,1,14,1,0,2,3,2,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
5131,69,16,1,0,1,4,1,1,1,3,3,1,2,1,2019,0,0,0,1,0,0,0,0,0,0,0,0,2
5132,69,12,0,0,0,11,2,0,1,4,2,2,2,3,2019,0,0,0,1,0,0,1,0,0,0,1,0,2
5133,69,3,1,1,0,11,2,0,1,6,3,3,4,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,3
5134,69,2,1,1,1,8,2,0,2,7,2,2,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
5135,69,9,1,1,1,5,3,1,2,8,3,2,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
5136,69,1,1,1,1,4,3,0,3,5,3,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,4
5137,69,2,1,1,1,9,2,0,1,5,3,3,3,3,2019,0,0,0,1,0,0,0,1,0,0,1,0,1
5138,69,2,1,1,1,7,2,0,2,5,2,2,2,2,2019,0,0,1,0,0,0,0,1,0,0,1,0,1
5139,69,13,0,0,1,4,2,0,1,5,2,3,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,2
5140,69,14,1,0,1,5,2,0,1,6,3,3,4,4,2019,0,0,0,1,1,1,0,1,0,0,1,0,1
5141,69,4,1,1,1,7,3,0,2,6,3,2,2,3,2019,0,1,0,1,1,0,1,0,0,0,1,0,2
5142,69,1,1,1,1,9,3,0,2,5,2,2,3,3,2019,1,1,0,1,1,1,0,1,0,0,0,0,2
5143,69,9,1,1,0,9,2,0,2,5,2,3,2,3,2019,1,0,0,1,1,1,1,1,0,0,1,0,2
5144,69,4,1,1,1,4,3,0,3,9,3,2,3,2,2019,0,0,0,1,1,0,1,0,0,0,1,0,2
5145,69,3,1,1,1,5,3,0,1,9,2,2,2,3,2019,0,0,0,1,1,1,0,0,0,0,1,0,1
5146,69,9,1,1,1,9,3,0,2,10,3,3,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
5147,69,1,1,1,1,4,4,0,2,11,4,2,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
5148,69,1,1,1,1,7,4,0,2,10,2,3,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,2
5149,69,9,1,1,0,11,2,0,2,11,2,3,3,3,2019,0,1,0,1,1,0,0,1,0,1,1,1,2
5150,70,15,1,0,0,4,2,0,1,2,2,2,2,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,3
5151,70,14,0,0,0,6,1,0,1,2,2,2,2,2,2019,0,0,0,1,1,1,0,0,0,0,0,0,1
5152,70,14,0,0,0,11,1,0,1,2,2,2,2,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5153,70,10,1,1,0,11,1,0,3,2,2,1,2,2,2019,0,0,0,1,1,1,0,0,0,0,0,0,1
5154,70,9,1,1,0,11,1,0,2,2,2,2,2,2,2019,0,1,0,1,0,0,0,0,0,0,0,0,2
5155,70,14,0,0,1,6,1,0,1,2,3,3,3,3,2019,0,0,0,1,1,0,1,1,0,0,1,0,2
5156,70,14,1,1,0,11,2,0,2,1,3,4,3,3,2019,0,1,0,1,1,1,1,1,0,0,0,0,4
5157,70,9,1,1,0,11,1,0,2,3,3,1,3,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5158,70,2,1,1,1,14,3,0,1,3,3,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,3
5159,70,1,1,1,0,11,2,0,2,3,4,3,3,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5160,70,12,0,0,0,11,2,0,1,4,2,3,2,2,2019,0,0,0,1,0,0,1,0,0,0,1,0,2
5161,70,2,1,1,0,11,3,0,1,4,3,3,3,2,2019,0,0,0,1,1,1,0,0,0,0,1,0,3
5162,70,5,1,1,1,7,1,1,1,4,3,2,2,3,2019,0,0,0,1,0,1,0,0,0,0,1,0,1
5163,70,9,1,1,0,11,2,0,2,4,3,3,2,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,3
5164,70,16,1,1,1,14,3,1,2,4,3,3,3,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
5165,70,15,0,0,0,6,1,0,1,6,3,4,2,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5166,70,9,1,1,0,9,2,0,2,5,2,2,2,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,3
5167,70,13,1,1,0,11,1,0,2,7,2,2,2,3,2019,0,0,0,1,1,0,0,0,0,0,0,1,2
5168,70,14,1,0,1,5,2,0,1,7,3,3,4,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
5169,70,9,1,1,0,11,1,0,2,7,2,2,2,2,2019,0,1,0,1,1,1,1,0,0,0,1,1,2
5170,70,1,1,1,0,4,2,0,1,8,3,2,3,3,2019,0,1,0,1,1,0,1,0,0,0,0,1,2
5171,70,9,1,1,0,5,3,0,1,7,2,2,3,3,2019,0,0,0,1,1,1,1,1,0,0,1,0,1
5172,70,11,0,0,1,14,3,0,2,5,3,2,3,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,1
5173,70,2,1,1,0,11,3,0,1,6,2,2,2,2,2019,0,0,0,1,1,0,0,0,0,0,1,0,3
5174,70,9,1,1,0,11,2,0,2,6,2,2,2,1,2019,0,0,0,1,1,0,0,0,0,0,1,0,3
5175,70,16,1,1,1,7,2,0,1,6,3,2,4,2,2019,0,1,0,1,1,0,0,1,0,0,1,0,2
5176,70,15,1,1,1,14,4,0,2,6,3,2,3,3,2019,1,1,0,1,1,0,1,1,0,0,1,1,1
5177,70,14,0,0,0,6,1,1,1,4,3,3,3,3,2019,0,0,1,0,0,0,0,0,0,0,1,0,2
5178,70,1,1,1,1,7,1,0,1,3,2,1,1,1,2019,0,1,0,0,0,0,0,0,0,0,1,0,1
5179,70,1,1,1,1,14,3,0,1,4,3,3,3,2,2019,0,0,1,0,0,0,0,0,0,0,1,1,2
